"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_05612",0,0,0,0,0,0
"PITA_41118",0,1,0,0,1,0
"PITA_45747",939,821,850,1146,460,900
"PITA_28704",105,52,68,68,62,48
"PITA_10238",0,0,0,0,0,0
"PITA_11315",151,115,115,124,106,137
"PITA_51211",0,0,0,0,0,0
"PITA_30387",6,7,2,1,5,7
"PITA_15676",1,2,6,17,34,6
"PITA_12953",0,0,0,0,0,0
"PITA_01259",0,0,0,0,0,0
"PITA_20578",0,0,0,0,0,0
"PITA_27076",0,0,0,0,0,0
"PITA_35969",0,0,0,0,0,0
"PITA_06835",1,8,2,2,4,0
"PITA_43394",35,7,14,18,13,9
"PITA_03113",0,0,4,2,0,0
"PITA_41094",114,115,69,62,134,172
"PITA_00139",0,0,2,0,0,4
"PITA_24949",0,0,0,0,2,2
"PITA_47110",4280,1459,2027,1500,3154,1356
"PITA_22618",1,0,4,0,2,0
"PITA_20118",239,256,163,179,198,206
"PITA_02909",0,1,0,3,25,1
"PITA_42367",5,5,1,0,1,2
"PITA_05774",120,129,122,145,51,184
"PITA_15887",86,69,73,58,58,82
"PITA_12289",0,0,0,0,0,0
"PITA_34658",0,0,0,2,0,0
"PITA_37236",10,0,4,0,0,0
"PITA_49215",95,1,68,89,21,0
"PITA_46964",2,0,0,1,1,4
"PITA_32024",295,231,144,176,125,233
"PITA_33041",465,284,306,274,316,376
"PITA_43472",0,0,0,0,0,0
"PITA_31838",61,52,39,31,26,59
"PITA_18018",211,134,121,118,120,172
"PITA_32770",66,118,42,75,65,67
"PITA_25211",24,11,21,8,9,63
"PITA_09456",1,0,1,5,3,12
"PITA_38228",55,27,16,25,24,41
"PITA_38835",0,0,0,0,0,0
"PITA_18234",0,0,0,0,0,0
"PITA_12277",19,2,11,12,14,1
"PITA_35126",0,0,0,0,0,0
"PITA_16726",56,15,30,7,31,33
"PITA_15151",98,155,21,223,212,321
"PITA_00825",884,548,372,403,566,487
"PITA_27107",4,9,1,2,5,9
"PITA_34175",19,10,7,15,5,18
"PITA_36297",236,81,88,82,35,98
"PITA_42118",0,0,0,0,0,0
"PITA_31747",0,0,0,0,0,0
"PITA_20181",225,71,79,80,130,129
"PITA_09477",0,0,0,0,0,0
"PITA_23882",319,105,262,55,146,143
"PITA_36637",7,10,4,4,2,14
"PITA_45920",511,803,295,209,279,1001
"PITA_38786",6,4,0,0,0,3
"PITA_17989",90,67,55,77,29,49
"PITA_34734",271,250,193,157,162,253
"PITA_33053",389,152,223,184,83,144
"PITA_01229",0,0,0,0,0,0
"PITA_11418",10,8,3,1,3,5
"PITA_08347",799,476,385,416,450,496
"PITA_22597",51,44,30,35,18,17
"PITA_25747",46,3,33,0,29,0
"PITA_11577",0,0,0,2,5,2
"PITA_28597",295,205,238,245,221,212
"PITA_46141",29,80,90,43,103,160
"PITA_45348",891,311,452,338,393,276
"PITA_38123",37,22,23,26,24,17
"PITA_28794",25,12,9,14,4,16
"PITA_31644",0,0,0,0,0,0
"PITA_04288",9,5,24,10,23,10
"PITA_18524",2502,1090,1466,1482,1598,1462
"PITA_06673",831,538,576,539,491,611
"PITA_11777",186,148,93,0,0,0
"PITA_51110",0,0,0,0,0,0
"PITA_43330",346,143,209,342,244,192
"PITA_13970",21,12,27,20,31,15
"PITA_43791",372,75,190,276,355,81
"PITA_41165",0,0,0,0,0,0
"PITA_08318",1015,372,500,537,621,462
"PITA_06813",52,13,0,15,18,16
"PITA_10583",131,61,32,75,72,66
"PITA_12205",9,0,4,4,2,1
"PITA_31758",2601,856,1406,2256,2727,1742
"PITA_22677",104,78,96,117,77,105
"PITA_33564",0,0,0,0,0,0
"PITA_10151",0,0,0,0,0,0
"PITA_24582",0,0,0,2,1,1
"PITA_16465",100,53,31,70,55,83
"PITA_31069",776,370,409,321,388,482
"PITA_12993",0,0,0,0,0,0
"PITA_51300",1720,975,858,1096,835,1524
"PITA_26113",19,19,21,16,31,14
"PITA_16266",0,0,22,36,41,72
"PITA_20218",2041,1882,1384,1414,1115,2081
"PITA_17151",0,0,0,0,0,0
"PITA_13393",2,0,1,0,1,0
"PITA_09713",1190,921,569,936,552,1055
"PITA_32767",0,0,0,0,0,0
"PITA_33410",49,31,117,303,202,141
"PITA_18639",6,6,3,6,10,9
"PITA_29255",163,32,99,99,60,46
"PITA_48705",90,35,62,43,34,23
"PITA_25873",97,42,47,38,61,67
"PITA_05845",2,10,8,3,2,9
"PITA_37276",234,161,83,70,118,161
"PITA_44769",181,98,120,136,146,102
"PITA_03883",1216,986,731,796,577,1307
"PITA_46938",0,0,0,0,0,0
"PITA_41661",0,1,0,0,0,0
"PITA_26592",3544,3061,2275,2613,2026,3559
"PITA_23657",20,12,11,13,4,18
"PITA_27949",0,0,0,0,0,0
"PITA_03843",0,0,1,1,0,1
"PITA_38026",87,46,56,68,69,69
"PITA_43519",0,0,0,0,0,0
"PITA_23576",1,0,0,3,3,3
"PITA_47536",103,35,10,12,18,33
"PITA_20914",0,0,0,1,0,0
"PITA_31377",31,7,15,10,19,15
"PITA_29997",19,7,10,6,3,12
"PITA_19632",0,0,1,0,0,0
"PITA_19279",0,2,1,7,1,1
"PITA_27955",19,9,18,3,15,4
"PITA_06295",1298,699,771,955,831,888
"PITA_04263",26,0,0,5,3,0
"PITA_25656",871,507,518,571,548,670
"PITA_13325",1112,880,691,634,570,963
"PITA_21862",461,139,94,134,242,347
"PITA_19019",179,78,43,101,32,130
"PITA_13499",2720,1115,521,684,3304,1165
"PITA_38499",28,2,13,6,42,11
"PITA_04947",5080,4446,2922,2755,2839,5679
"PITA_15837",305,237,159,193,146,267
"PITA_24436",3,5,8,1,1,4
"PITA_30576",0,0,4,0,1,3
"PITA_50633",44,43,28,65,50,46
"PITA_17329",0,0,0,0,0,0
"PITA_30699",0,0,0,0,0,0
"PITA_25144",74,134,76,45,34,103
"PITA_07931",87,43,31,43,44,52
"PITA_04171",0,0,0,0,0,0
"PITA_39516",0,0,0,0,0,0
"PITA_24892",0,0,0,0,0,0
"PITA_08571",0,1,0,1,6,1
"PITA_49132",0,0,0,0,0,0
"PITA_24713",0,0,0,0,0,0
"PITA_27255",54,4,24,34,50,16
"PITA_11042",84,18,83,70,77,21
"PITA_30955",0,0,0,0,0,0
"PITA_37740",0,0,0,0,0,2
"PITA_18432",57,115,83,303,180,154
"PITA_17779",11,26,12,59,28,53
"PITA_12364",27,8,26,26,31,14
"PITA_22569",284,204,177,196,185,210
"PITA_33103",0,0,0,0,0,0
"PITA_40561",0,0,0,0,0,0
"PITA_35530",22,16,10,8,31,18
"PITA_06362",153,103,99,75,94,162
"PITA_33671",0,0,0,0,0,0
"PITA_39903",2,1,0,0,0,0
"PITA_43367",240,187,183,173,183,250
"PITA_26900",1345,1106,649,1014,1087,1736
"PITA_02547",0,0,0,0,0,2
"PITA_15926",0,0,0,0,0,0
"PITA_15348",80,47,45,36,79,65
"PITA_06186",165,76,110,103,107,122
"PITA_10030",0,0,0,1,14,5
"PITA_45574",185,76,144,218,201,174
"PITA_24161",423,362,336,329,339,347
"PITA_05256",9,13,13,3,3,10
"PITA_37870",2,0,0,0,0,0
"PITA_49544",141,144,94,38,108,155
"PITA_20112",37,38,52,64,33,0
"PITA_13768",114,41,63,53,50,33
"PITA_29280",137,120,85,90,74,100
"PITA_03070",583,436,438,535,453,604
"PITA_16873",0,0,0,0,0,0
"PITA_26607",0,0,1,0,0,0
"PITA_44102",85,79,40,45,48,79
"PITA_25393",53,4,7,10,3,59
"PITA_35015",237,122,65,121,69,94
"PITA_43271",0,0,0,0,0,0
"PITA_43734",417,224,287,231,276,304
"PITA_25743",570,285,273,296,199,244
"PITA_30470",0,0,0,0,0,0
"PITA_29267",0,0,1,0,0,0
"PITA_49278",10,4,6,6,3,2
"PITA_02389",7083,3078,3400,2729,3235,2531
"PITA_45221",93,21,75,34,43,19
"PITA_08445",1236,601,721,327,498,634
"PITA_50304",21,14,5,16,40,22
"PITA_50604",689,497,412,666,615,596
"PITA_17995",0,0,0,0,0,0
"PITA_21289",424,195,296,296,731,550
"PITA_33503",0,0,0,0,0,0
"PITA_47366",18,32,12,20,34,40
"PITA_07697",4,3,8,3,5,3
"PITA_00960",1808,157,1443,154,121,70
"PITA_40264",55,37,43,47,84,52
"PITA_46767",0,0,0,1,2,0
"PITA_40312",183,81,79,143,94,125
"PITA_07932",32,0,28,32,37,0
"PITA_42893",1,3,0,2,2,4
"PITA_43267",1038,659,500,690,529,734
"PITA_42155",0,0,0,0,0,0
"PITA_44188",29,4,21,7,4,22
"PITA_07441",2181,1004,1157,1376,1337,1102
"PITA_47794",154,131,69,209,170,157
"PITA_37295",0,0,0,0,0,0
"PITA_40883",1,0,0,0,0,0
"PITA_26949",145,97,50,59,58,69
"PITA_21185",0,0,0,0,0,0
"PITA_28499",0,0,0,0,0,0
"PITA_11459",12,7,6,19,19,39
"PITA_05545",39,1,11,4,3,0
"PITA_27995",148,29,86,93,63,22
"PITA_42405",1042,660,492,477,553,1352
"PITA_14264",578,488,334,470,286,762
"PITA_29940",2822,2633,3390,10378,4788,2518
"PITA_42879",0,0,0,0,0,0
"PITA_11476",372,204,191,284,187,246
"PITA_15554",18,13,12,10,13,18
"PITA_14875",19,9,2,3,5,1
"PITA_32648",0,0,0,0,0,0
"PITA_37636",528,328,314,408,302,349
"PITA_08422",4,0,1,11,15,11
"PITA_29256",0,0,0,0,0,1
"PITA_43454",0,0,0,0,0,0
"PITA_10553",0,0,0,0,0,0
"PITA_06344",47991,42343,25446,28320,23377,52845
"PITA_27027",36,2,8,18,30,0
"PITA_47600",1040,272,235,32,658,183
"PITA_37083",228,84,191,375,245,205
"PITA_08951",0,0,0,1,0,0
"PITA_13257",1,4,0,0,2,3
"PITA_03036",216,87,157,125,133,127
"PITA_08364",43,37,36,83,45,94
"PITA_18698",0,0,0,0,0,0
"PITA_23812",0,0,1,0,0,1
"PITA_27526",5,1,0,0,3,1
"PITA_46540",3,0,1,0,0,3
"PITA_49849",144,115,66,124,84,138
"PITA_25923",2,3,2,0,3,2
"PITA_01347",3,1,2,1,1,0
"PITA_18083",0,0,0,0,0,0
"PITA_31641",384,281,309,360,519,327
"PITA_25931",0,0,0,36,0,0
"PITA_19060",320,126,139,181,198,185
"PITA_47774",558,491,309,609,395,691
"PITA_47762",76,44,28,37,24,50
"PITA_48967",0,0,0,0,0,0
"PITA_08514",1,0,0,2,0,0
"PITA_05132",1012,559,593,640,680,786
"PITA_06894",292,264,222,222,154,324
"PITA_03688",6,4,8,1,2,2
"PITA_14505",4,0,1,1,0,3
"PITA_17963",21,21,13,16,33,2
"PITA_41722",5,0,2,0,0,77
"PITA_11324",0,0,0,0,0,0
"PITA_10031",121,56,91,102,78,96
"PITA_36369",0,0,0,0,0,0
"PITA_43525",573,267,321,185,182,377
"PITA_04042",0,0,0,0,0,0
"PITA_39884",0,11,0,0,0,0
"PITA_23084",0,0,0,0,0,0
"PITA_01747",16,15,0,5,14,26
"PITA_48082",52,0,1,2,3,40
"PITA_04601",256,225,55,188,235,304
"PITA_47061",0,0,3,2,2,0
"PITA_35047",43,39,48,40,35,60
"PITA_32090",259,203,153,143,166,133
"PITA_51127",0,0,0,0,0,0
"PITA_20991",33,4,7,6,1,0
"PITA_32693",1,0,1,4,0,2
"PITA_13396",171,81,95,95,91,71
"PITA_35740",342,203,296,179,198,197
"PITA_15574",0,0,0,0,0,0
"PITA_47401",0,0,0,0,0,0
"PITA_38405",0,1,0,24,3,3
"PITA_34191",0,0,0,0,0,0
"PITA_22617",0,0,0,0,0,0
"PITA_39652",0,0,0,0,0,0
"PITA_01699",0,0,0,0,0,0
"PITA_00268",926,531,517,449,466,759
"PITA_26074",62,68,68,35,44,54
"PITA_19783",43,16,8,32,19,20
"PITA_08653",370,263,106,82,185,189
"PITA_20224",29,29,24,49,19,40
"PITA_21912",0,0,0,0,0,0
"PITA_09684",987,460,569,428,312,189
"PITA_38758",858,465,441,266,422,542
"PITA_27316",0,0,0,0,0,0
"PITA_36195",0,0,0,0,0,0
"PITA_01333",0,0,1,3,0,1
"PITA_16032",8,5,6,7,5,10
"PITA_41068",202,153,126,179,158,137
"PITA_46144",170,170,123,106,93,163
"PITA_11406",1,0,1,1,1,3
"PITA_23268",51,32,30,40,31,54
"PITA_07469",0,0,0,0,0,0
"PITA_45916",0,0,0,2,0,0
"PITA_37334",1676,2315,2581,1396,1056,1506
"PITA_38148",1,0,2,3,2,1
"PITA_49988",11,1,12,62,57,4
"PITA_16337",79,57,53,16,34,45
"PITA_49897",249,156,133,96,140,191
"PITA_43640",0,0,0,0,0,0
"PITA_03032",220,179,91,127,134,158
"PITA_20667",150,40,38,68,52,65
"PITA_12784",0,0,0,0,0,0
"PITA_14404",0,1,2,2,0,0
"PITA_43032",892,392,456,613,956,700
"PITA_14660",10,14,6,0,14,6
"PITA_49551",5,1,0,1,0,0
"PITA_03818",377,67,218,221,276,78
"PITA_14727",0,0,0,0,0,0
"PITA_15179",62,23,51,59,135,0
"PITA_35021",512,337,314,381,347,442
"PITA_17831",0,0,0,0,0,0
"PITA_17715",0,0,0,0,0,0
"PITA_19249",234,155,169,123,125,137
"PITA_23012",64,33,38,31,36,47
"PITA_31757",4,9,11,11,2,3
"PITA_48472",0,0,0,0,0,0
"PITA_50306",110,74,46,47,29,54
"PITA_38439",0,0,0,0,0,0
"PITA_34729",0,0,0,0,0,0
"PITA_44852",0,0,0,0,0,0
"PITA_21714",0,0,0,0,1,0
"PITA_23512",0,0,0,0,0,0
"PITA_33336",0,0,0,0,0,0
"PITA_19717",0,0,0,0,0,0
"PITA_15430",2161,1265,1322,1205,1193,2030
"PITA_08820",1229,750,640,592,646,780
"PITA_28449",2790,1575,1257,1553,1578,2039
"PITA_01744",30,25,68,65,31,38
"PITA_30183",14,8,0,10,18,6
"PITA_35648",776,618,443,542,454,673
"PITA_05310",0,0,0,0,0,0
"PITA_17775",4,0,0,0,0,0
"PITA_38032",75,23,31,26,20,36
"PITA_04139",70,39,50,37,34,43
"PITA_00185",397,215,238,292,207,277
"PITA_38384",3,1,0,2,2,1
"PITA_00184",0,0,1,0,0,0
"PITA_13329",6,10,3,2,21,11
"PITA_25913",2227,944,982,905,761,1104
"PITA_05707",0,0,0,0,0,22
"PITA_49329",2,4,1,66,4,112
"PITA_34460",0,0,0,0,0,0
"PITA_35743",292,194,152,193,172,183
"PITA_01315",133,89,89,273,301,91
"PITA_43440",0,7,0,0,0,2
"PITA_10990",0,0,0,15,1,0
"PITA_44915",0,0,0,1,0,0
"PITA_19715",0,0,0,0,0,0
"PITA_04031",25,14,17,29,24,22
"PITA_04653",307,248,142,244,133,238
"PITA_40120",42,55,46,31,31,38
"PITA_36725",73,33,49,48,39,32
"PITA_22307",0,0,0,0,0,0
"PITA_41203",6,0,0,0,1,0
"PITA_13902",0,0,0,0,0,1
"PITA_50659",0,0,2,0,0,1
"PITA_22693",14,19,0,6,1,1
"PITA_44141",0,1,3,1,4,5
"PITA_34176",0,5,1,5,0,5
"PITA_25679",3,14,23,16,2,16
"PITA_14122",0,1,0,0,0,0
"PITA_07121",155,127,102,145,118,176
"PITA_51329",1717,1102,1489,780,736,1201
"PITA_19982",0,0,0,0,0,0
"PITA_29215",0,0,0,0,0,0
"PITA_28460",120,91,52,23,80,61
"PITA_49389",0,0,5,67,41,0
"PITA_13229",233,117,93,100,67,102
"PITA_25592",0,1,0,0,1,0
"PITA_09105",0,0,0,0,0,0
"PITA_28272",16,14,5,0,12,3
"PITA_45080",0,0,0,0,0,0
"PITA_21017",464,302,242,352,246,451
"PITA_45136",6,12,9,21,3,5
"PITA_06099",0,0,0,0,0,0
"PITA_07774",1505,811,807,689,535,1229
"PITA_35434",696,507,385,505,454,608
"PITA_02287",0,0,0,0,0,1
"PITA_28252",2402,1278,714,1390,1421,1468
"PITA_21338",30,9,11,11,16,16
"PITA_07930",1757,932,748,829,745,1078
"PITA_06438",284,21,314,182,179,40
"PITA_31583",3,8,11,4,1,0
"PITA_02022",0,0,0,0,0,0
"PITA_20130",502,392,316,297,306,485
"PITA_49656",0,0,0,0,0,0
"PITA_46106",0,0,0,0,0,0
"PITA_29210",0,0,0,0,0,0
"PITA_13940",34,28,25,30,19,16
"PITA_39411",138,99,74,70,90,106
"PITA_22697",12,0,3,11,104,0
"PITA_47561",48,0,32,35,0,0
"PITA_16724",0,0,0,0,0,0
"PITA_01279",0,2,0,0,0,0
"PITA_36031",1067,696,742,1130,934,937
"PITA_06137",0,0,0,1,1,2
"PITA_26616",1153,510,829,675,417,659
"PITA_42291",0,0,0,0,0,0
"PITA_28726",6,12,5,47,7,10
"PITA_42598",0,0,0,0,0,0
"PITA_41985",2,0,0,0,0,3
"PITA_47912",0,5,1,8,7,2
"PITA_13636",0,0,0,0,0,0
"PITA_01335",0,0,0,0,0,0
"PITA_45819",0,0,0,0,0,0
"PITA_22053",0,0,0,0,0,0
"PITA_11330",0,0,0,0,0,0
"PITA_01765",1,4,11,4,6,3
"PITA_06403",3694,2514,2051,2403,2222,3489
"PITA_36328",2034,1968,1364,1343,1220,2477
"PITA_20111",170,101,118,121,80,103
"PITA_35070",0,0,0,0,0,0
"PITA_24938",15,7,9,7,13,7
"PITA_05247",2,2,5,1,3,8
"PITA_28700",0,0,0,0,0,0
"PITA_41345",6,7,9,4,1,9
"PITA_14508",0,0,0,0,0,0
"PITA_13450",0,1,2,1,0,3
"PITA_38147",75,51,43,38,48,41
"PITA_28683",81,18,95,80,42,41
"PITA_28993",704,373,218,283,394,508
"PITA_00079",0,0,0,0,0,0
"PITA_10335",0,0,0,0,1,0
"PITA_49203",2,2,3,4,3,2
"PITA_42632",63,79,43,38,51,83
"PITA_26870",276,164,182,277,167,429
"PITA_10453",1,0,0,0,0,1
"PITA_37002",5,2,4,4,3,2
"PITA_49608",184,120,78,99,115,117
"PITA_40259",1518,1779,1141,310,1346,863
"PITA_34943",549,383,318,365,292,477
"PITA_14425",0,0,0,0,0,0
"PITA_18956",68,64,26,24,22,34
"PITA_21147",8,2,13,3,5,0
"PITA_13963",0,0,0,0,0,0
"PITA_19588",32,16,38,32,34,48
"PITA_06363",458,238,264,228,180,343
"PITA_42532",317,232,121,206,278,332
"PITA_32218",68,67,38,97,73,61
"PITA_39798",513,175,302,438,436,200
"PITA_35592",148,92,83,67,114,147
"PITA_48233",23,23,13,11,28,23
"PITA_43340",0,0,0,0,0,0
"PITA_08873",296,270,114,169,159,1347
"PITA_39771",23,28,15,162,103,40
"PITA_13140",168,98,39,65,65,91
"PITA_11138",0,0,0,0,0,0
"PITA_00814",6,6,16,23,7,6
"PITA_18300",87,56,41,86,73,64
"PITA_17540",2190,1708,1110,1549,1248,1935
"PITA_19123",0,2,3,0,0,1
"PITA_18197",84,28,65,12,15,16
"PITA_33240",0,0,0,0,0,0
"PITA_49261",0,9,2,5,6,9
"PITA_19456",82,45,65,44,37,48
"PITA_30781",247,133,171,205,168,228
"PITA_47879",59,38,37,23,23,38
"PITA_02686",95,145,49,52,86,213
"PITA_22766",97,46,81,63,39,33
"PITA_02246",15,83,19,25,0,29
"PITA_14709",202,163,110,130,123,172
"PITA_11618",41,42,22,33,10,39
"PITA_34967",125,80,68,50,71,61
"PITA_16026",186,51,88,68,38,47
"PITA_28322",0,0,0,0,0,0
"PITA_50597",2,0,0,0,0,4
"PITA_29652",27,31,4,24,7,8
"PITA_07581",17,14,18,3,10,16
"PITA_51377",0,0,0,0,0,0
"PITA_03625",0,0,0,0,0,0
"PITA_38538",0,0,0,0,0,0
"PITA_00667",101,75,69,44,67,83
"PITA_43689",0,0,0,0,0,0
"PITA_51523",0,0,0,0,0,0
"PITA_03689",38,61,27,179,117,96
"PITA_36881",3,0,0,0,5,1
"PITA_51258",217,86,122,156,153,107
"PITA_28685",0,0,0,0,0,0
"PITA_07814",0,0,0,0,0,0
"PITA_32746",0,0,0,0,0,0
"PITA_48256",385,251,237,299,314,306
"PITA_13611",0,0,0,0,0,0
"PITA_43912",207,126,138,89,155,142
"PITA_44685",1159,789,776,625,583,1155
"PITA_40128",4085,2207,2180,2308,2371,2234
"PITA_17405",0,0,0,0,0,0
"PITA_41161",1205,828,581,791,674,840
"PITA_24198",5,18,1,12,1,16
"PITA_37993",70,11,35,23,23,22
"PITA_45477",3,2,2,3,1,4
"PITA_38654",51,58,34,32,34,122
"PITA_46440",7,3,0,4,0,0
"PITA_24343",296,137,134,181,90,166
"PITA_06100",0,2,0,0,0,0
"PITA_43477",0,0,0,4,0,0
"PITA_08705",1094,537,384,231,359,219
"PITA_35230",160,62,69,79,68,80
"PITA_19186",0,1,0,0,0,0
"PITA_22670",165,77,61,93,128,69
"PITA_44166",160,3,42,15,1,0
"PITA_15458",0,0,0,0,0,0
"PITA_14524",0,0,0,0,0,0
"PITA_07132",0,0,0,0,0,0
"PITA_21382",0,0,0,0,0,0
"PITA_43190",25,12,13,30,21,33
"PITA_39054",206,66,199,314,271,47
"PITA_37258",80,165,95,90,108,109
"PITA_41279",82,66,64,69,38,29
"PITA_41726",0,0,0,0,0,0
"PITA_28240",123,39,35,42,39,81
"PITA_48080",1390,838,409,467,486,897
"PITA_33623",15,4,8,8,8,11
"PITA_27282",224,126,180,281,208,208
"PITA_36848",478,271,243,267,215,290
"PITA_13853",0,0,0,2,5,0
"PITA_42278",300,167,175,171,146,166
"PITA_21598",16,7,9,10,8,4
"PITA_42334",188,34,88,25,16,19
"PITA_27654",0,1,0,0,0,0
"PITA_05799",141,134,87,98,115,181
"PITA_18559",0,0,1,0,3,2
"PITA_07143",1,6,4,2,5,3
"PITA_33165",57,38,35,90,48,20
"PITA_30808",373,254,245,325,198,222
"PITA_39683",61,0,0,0,21,0
"PITA_01064",108,47,43,43,31,73
"PITA_23272",3,0,0,0,1,0
"PITA_08949",0,0,0,0,0,0
"PITA_44612",0,3,2,0,0,0
"PITA_26482",0,0,0,5,77,0
"PITA_01854",2,0,0,0,1,0
"PITA_19314",323,242,129,152,322,298
"PITA_32963",0,0,0,0,0,0
"PITA_31836",0,0,0,0,0,0
"PITA_15612",32,18,40,9,14,29
"PITA_03409",17,2,3,16,35,27
"PITA_28275",114,21,54,18,6,162
"PITA_06827",0,0,0,0,0,0
"PITA_23367",0,0,0,0,0,0
"PITA_17195",2,11,13,3,14,28
"PITA_38435",4,5,0,1,2,3
"PITA_50585",6,3,0,1,3,0
"PITA_39110",2056,1879,1230,1715,1215,2473
"PITA_14520",6,2,0,1,5,8
"PITA_15675",2,0,1,0,1,2
"PITA_11940",0,1,1,62,216,19
"PITA_04015",27,36,30,20,25,52
"PITA_44843",315,148,96,126,190,158
"PITA_00999",39,15,4,11,14,3
"PITA_04498",63,41,43,47,50,44
"PITA_41532",28,28,7,21,23,37
"PITA_08289",11,4,7,5,2,8
"PITA_07993",0,0,0,0,0,0
"PITA_21803",0,0,0,0,0,0
"PITA_21816",27,97,65,104,90,190
"PITA_08826",650,463,388,567,320,591
"PITA_41338",47,9,9,3,21,4
"PITA_38081",18,11,11,11,4,18
"PITA_36160",0,0,1,0,1,0
"PITA_33155",0,0,0,0,0,0
"PITA_32101",0,0,0,0,0,0
"PITA_10253",0,0,0,0,0,0
"PITA_32498",405,442,152,194,147,875
"PITA_30676",797,430,114,529,911,643
"PITA_20077",502,138,168,139,204,91
"PITA_30583",158,95,76,105,88,111
"PITA_34930",0,0,0,0,0,0
"PITA_31601",155,86,106,96,39,24
"PITA_33003",0,0,0,0,0,0
"PITA_17155",131,122,89,309,138,166
"PITA_21745",0,1,4,0,0,0
"PITA_41758",89,97,59,49,67,110
"PITA_27466",321,242,194,134,174,200
"PITA_18347",128,95,81,111,82,105
"PITA_42100",10,0,0,1,2,0
"PITA_14978",0,0,0,0,0,62
"PITA_34074",664,368,343,267,281,380
"PITA_14806",537,527,769,957,729,776
"PITA_49147",130,152,90,155,134,253
"PITA_10175",3017,2200,1980,2614,1983,3251
"PITA_24971",0,0,0,0,1,0
"PITA_04736",0,0,0,0,0,0
"PITA_31420",0,0,0,0,0,0
"PITA_04270",1082,441,631,621,552,582
"PITA_47677",0,2,0,37,3,0
"PITA_31964",0,0,0,0,0,0
"PITA_44369",1,0,0,0,1,0
"PITA_02086",3,0,3,2,7,3
"PITA_06812",0,0,0,0,0,0
"PITA_06494",707,459,318,366,447,573
"PITA_28824",0,0,0,0,0,0
"PITA_27888",0,0,0,0,0,0
"PITA_01209",294,215,186,184,172,318
"PITA_21412",0,0,0,0,0,0
"PITA_29574",447,189,246,266,339,245
"PITA_05412",17,5,17,22,17,1
"PITA_35801",13,8,10,10,7,11
"PITA_30718",0,0,0,0,0,0
"PITA_39786",1136,1635,1327,1357,1792,2703
"PITA_09484",282,89,152,87,145,112
"PITA_46558",1,1,1,2,4,0
"PITA_32363",726,423,360,168,169,404
"PITA_27157",59,30,31,36,44,31
"PITA_07306",702,370,451,489,404,372
"PITA_31606",336,199,104,216,205,191
"PITA_40125",29,0,25,7,4,0
"PITA_47939",1,0,0,0,0,3
"PITA_27461",0,0,1,0,2,1
"PITA_38589",1507,399,1055,1287,687,251
"PITA_11214",1,1,0,0,0,0
"PITA_28716",0,0,0,0,0,0
"PITA_32736",212,132,123,169,139,118
"PITA_10140",138,59,84,47,8,46
"PITA_10514",0,0,0,0,0,0
"PITA_37925",45,17,36,91,194,59
"PITA_26138",158,37,72,105,106,40
"PITA_45313",0,0,0,0,0,0
"PITA_11914",1,0,6,7,2,0
"PITA_08313",45,0,4,16,10,14
"PITA_21652",333,166,175,189,155,215
"PITA_17832",0,0,0,3,0,1
"PITA_18498",0,0,0,0,0,0
"PITA_45428",1172,950,550,606,616,960
"PITA_17638",149,67,88,73,46,64
"PITA_31391",0,0,2,0,0,0
"PITA_16982",47,29,65,132,200,108
"PITA_36229",242,255,149,163,214,330
"PITA_08276",290,232,195,177,145,285
"PITA_17765",0,0,0,0,0,0
"PITA_08011",56,36,36,43,46,22
"PITA_17904",71,53,44,57,83,46
"PITA_38574",3,0,0,0,0,0
"PITA_18279",8,0,0,0,0,0
"PITA_34265",0,0,0,0,0,0
"PITA_20773",0,0,0,0,0,0
"PITA_05209",70,21,26,88,36,18
"PITA_12720",61,40,44,16,13,38
"PITA_43718",0,0,0,0,0,1
"PITA_06327",0,2,2,0,0,0
"PITA_21371",296,127,196,371,247,130
"PITA_22991",4,5,3,13,6,6
"PITA_16145",1283,849,1109,1109,902,1078
"PITA_15821",0,0,0,0,0,0
"PITA_20843",1,0,0,0,0,0
"PITA_26646",1883,1287,1135,883,1752,856
"PITA_45300",12,6,9,9,10,19
"PITA_16247",20,7,15,4,16,11
"PITA_30684",0,0,1,0,0,0
"PITA_13798",8,5,2,11,5,7
"PITA_31710",0,0,2,12,4,0
"PITA_47004",0,0,0,0,0,0
"PITA_32644",9,2,14,2,3,0
"PITA_33191",289,150,180,162,165,217
"PITA_13630",0,0,0,0,0,0
"PITA_19095",175,110,81,131,120,146
"PITA_33259",50,110,60,74,70,72
"PITA_24722",210,71,85,51,72,272
"PITA_15413",127,134,33,54,37,84
"PITA_36582",236,131,103,119,133,117
"PITA_46939",29,3,5,2,4,5
"PITA_24911",1,1,0,0,2,2
"PITA_23019",0,0,0,0,0,0
"PITA_51568",945,669,673,574,473,1002
"PITA_10049",7,6,10,10,3,7
"PITA_39888",416,296,265,333,288,425
"PITA_21220",304,346,353,58,107,243
"PITA_41761",0,0,0,0,0,0
"PITA_37285",38,7,29,24,31,26
"PITA_34548",1,0,3,0,1,8
"PITA_45532",520,425,262,73,315,154
"PITA_46277",4048,2445,1831,1818,2236,3570
"PITA_13171",0,0,0,0,0,0
"PITA_42443",0,0,0,0,0,0
"PITA_12753",63,35,42,71,59,46
"PITA_43424",198,128,151,74,102,155
